Zip Code,latitude,longitude,City,state,Store Number,Sales,Orders,Sales Forecast,Orders Forecast,Setup Cost,Decision
6117,41.78516,-72.763564,West Hartford,CT,R68,146428,37321,259579,35291,182516,0
6118,41.748702,-72.609686,East Hartford,CT,S68,385163,38284,108366,48148,37185,1
6119,41.763421,-72.727208,West Hartford,CT,T68,329961,43774,327060,46840,38310,1
6120,41.790263,-72.664259,Hartford,CT,U68,190865,46040,328517,17208,48926,0
6160,41.766607,-72.691149,Hartford,CT,V68,370218,12324,256001,32664,163083,1
6226,41.708238,-72.208549,Willimantic,CT,W68,259776,32117,345542,46438,57658,1
6231,41.632864,-72.367321,Amston,CT,X68,361992,13817,135885,24317,189033,1
6232,41.732982,-72.374658,Andover,CT,Y68,176909,45351,345824,35540,103406,0
6234,41.793886,-71.953265,Brooklyn,CT,Z68,297719,45198,381613,35040,160250,1
6235,41.79089,-72.12954,Chaplin,CT,A69,195146,44725,205123,29421,74894,0
6237,41.693707,-72.305671,Columbia,CT,B69,210530,46169,193420,31122,40565,1
6238,41.780138,-72.343943,Coventry,CT,C69,346475,33270,345249,26349,173310,1
6239,41.79404,-71.854535,Danielson,CT,D69,107530,48165,206708,36175,141670,0
6241,41.853901,-71.847371,Dayville,CT,E69,195897,19566,366883,28548,106537,0
6242,41.895596,-72.093305,Eastford,CT,F69,182241,40087,239370,22201,40740,0
6243,41.84487,-71.805029,East Killingly,CT,G69,293213,33283,189385,25662,43137,1
6247,41.767801,-72.075026,Hampton,CT,H69,165716,36906,368427,27026,147998,0
6248,41.688585,-72.408671,Hebron,CT,I69,353762,44049,245784,10263,140486,1
6249,41.632955,-72.24009,Lebanon,CT,J69,153032,32568,344671,29450,89579,0
6250,41.772955,-72.198446,Mansfield Center,CT,K69,349986,39725,288418,13949,78956,1
6254,41.621212,-72.142609,North Franklin,CT,L69,147714,32728,312784,31228,128581,0
6255,41.991087,-71.901952,North Grosvenordale,CT,M69,189394,24511,106706,41935,70407,0
6256,41.732152,-72.157361,North Windham,CT,N69,326941,39579,252172,13510,12726,1
6259,41.871502,-71.987646,Pomfret Center,CT,O69,125592,16482,223207,27066,50474,0
6260,41.908027,-71.870452,Putnam,CT,P69,108033,39958,396686,22882,146372,0
6262,42.019311,-71.948384,Quinebaug,CT,Q69,120617,40916,264014,38413,183284,0
6263,41.835236,-71.899848,Rogers,CT,R69,295755,37627,176378,11023,51490,1
6264,41.69421,-72.100366,Scotland,CT,S69,380610,15457,195172,29567,76748,1
6266,41.673661,-72.172813,South Windham,CT,T69,306097,42081,192814,33362,181242,1
6268,41.800444,-72.24803,Storrs Mansfield,CT,U69,226596,19338,146844,41111,76935,1
6269,41.804414,-72.293165,Storrs Mansfield,CT,V69,195053,25984,247483,39730,90655,0
6277,41.958388,-71.84392,Thompson,CT,W69,276430,35951,279874,46811,149565,1
6278,41.897123,-72.171427,Ashford,CT,X69,318018,47028,360888,45094,50981,1
6279,41.897267,-72.251848,Willington,CT,Y69,157236,40073,199704,14265,127762,0
6280,41.690986,-72.130094,Windham,CT,Z69,397231,18907,294106,37888,139020,1
6281,41.973476,-72.014137,Woodstock,CT,A70,264067,34435,102253,18846,49730,1
6282,41.94887,-72.08482,Woodstock Valley,CT,B70,161796,40221,108440,29931,62089,0
6320,41.34745,-72.101743,New London,CT,C70,199452,25089,347207,34861,21014,0
6330,41.63557,-72.077527,Baltic,CT,D70,231479,42036,124330,22723,11393,1
6331,41.69396,-72.009118,Canterbury,CT,E70,381604,47170,232512,40738,84314,1
6332,41.731216,-71.902335,Central Village,CT,F70,284453,37428,222927,18539,176099,1
6333,41.386032,-72.229092,East Lyme,CT,G70,153184,31406,388517,34599,158547,0
6334,41.544925,-72.173849,Bozrah,CT,H70,146422,35724,147820,20662,182543,0
6335,41.434707,-72.058533,Gales Ferry,CT,I70,172853,37539,281955,20758,65245,0
6336,41.580577,-72.195867,Gilman,CT,J70,232352,35892,156465,10615,89569,1
6339,41.441939,-71.990545,Ledyard,CT,K70,107150,13347,189046,16765,79246,0
6340,41.357477,-72.04178,Groton,CT,L70,115676,46593,171260,16766,85233,0
6350,41.648507,-72.068444,Hanover,CT,M70,205027,16672,176278,47134,115526,1
6351,41.589788,-71.948385,Jewett City,CT,N70,330395,26326,226942,39838,125328,1
6353,41.464427,-72.149606,Montville,CT,O70,215461,35628,381539,17386,118829,1
6354,41.708767,-71.855386,Moosup,CT,P70,246250,49838,329949,14317,54070,1
6355,41.366899,-71.976371,Mystic,CT,Q70,209035,14865,302319,46760,94234,1
6357,41.327149,-72.215344,Niantic,CT,R70,187183,24201,320729,29344,35027,0
6359,41.470969,-71.872525,North Stonington,CT,S70,388139,14459,358012,13575,145553,1
6360,41.54786,-72.089488,Norwich,CT,T70,299632,31639,221571,21419,181121,1
6365,41.518652,-72.006597,Preston,CT,U70,398485,14386,395035,29287,98384,1
6370,41.466982,-72.189275,Oakdale,CT,V70,354052,23992,344489,43641,19340,1
6371,41.362386,-72.323754,Old Lyme,CT,W70,182460,10377,381198,49649,150875,0
6373,41.677728,-71.796067,Oneco,CT,X70,138091,20322,329499,42066,14251,0
6374,41.681892,-71.910965,Plainfield,CT,Y70,307782,47836,210049,10228,35374,1
6375,41.406338,-72.123236,Quaker Hill,CT,Z70,396440,39106,161053,19878,160983,1
6376,41.29406,-72.25395,South Lyme,CT,A71,265635,20343,272057,12428,162093,1
6377,41.730545,-71.819313,Sterling,CT,B71,177596,25585,356001,14044,97665,0
6378,41.383211,-71.908408,Stonington,CT,C71,245517,21406,133077,11903,169426,1
6379,41.363472,-71.853197,Pawcatuck,CT,D71,329009,15657,200489,30283,67139,1
6380,41.563417,-72.051631,Taftville,CT,E71,282972,25393,279129,15065,35926,1
6382,41.468946,-72.122739,Uncasville,CT,F71,394827,10103,244671,27426,113379,1
6384,41.579192,-71.831228,Voluntown,CT,G71,170938,46639,247381,25816,177337,0
6385,41.36173,-72.156576,Waterford,CT,H71,111385,23853,251530,21826,29290,0
6387,41.741171,-71.913021,Wauregan,CT,I71,340868,19413,352086,41064,97754,1
6389,41.564183,-72.129164,Yantic,CT,J71,169302,18937,235275,24984,127736,0
6390,41.27358,-71.969009,Fishers Island,NY,K71,228350,43941,291420,32143,138289,1
6401,41.344249,-73.069825,Ansonia,CT,L71,275009,17068,287467,20249,107114,1
6403,41.443685,-73.051925,Beacon Falls,CT,M71,353306,17968,275530,22089,109205,1
6405,41.285002,-72.793549,Branford,CT,N71,112189,18126,102264,31181,92472,0
6409,41.351081,-72.420167,Centerbrook,CT,O71,374170,33511,122720,39618,174868,1
6410,41.511827,-72.903617,Cheshire,CT,P71,378359,33277,255885,34462,176378,1
6412,41.411728,-72.487146,Chester,CT,Q71,209951,14767,398189,18336,65226,1
6413,41.29561,-72.529125,Clinton,CT,R71,150003,23569,331901,11411,176511,0
6414,41.572231,-72.552319,Cobalt,CT,S71,277993,44504,214740,36656,118330,1
6415,41.550291,-72.348616,Colchester,CT,T71,236276,44869,204079,33593,66651,1
6416,41.616657,-72.661586,Cromwell,CT,U71,156908,16722,342889,29607,154343,0
6417,41.367819,-72.477442,Deep River,CT,V71,234699,44200,205081,34913,66089,1
6418,41.326124,-73.082574,Derby,CT,W71,394124,27386,206659,18949,45952,1
6419,41.374419,-72.578328,Killingworth,CT,X71,169279,28828,344299,28820,103873,0
6420,41.489351,-72.25838,Salem,CT,Y71,103611,45397,178382,17215,10263,0
6422,41.468922,-72.684525,Durham,CT,Z71,171539,11400,138867,20801,142754,0
6423,41.457474,-72.389153,East Haddam,CT,A72,300508,28423,120022,37530,114428,1
6424,41.560603,-72.502329,East Hampton,CT,B72,269724,35170,279978,31807,73829,1
6426,41.351136,-72.397164,Essex,CT,C72,378141,34553,209892,29201,40221,1
6437,41.331777,-72.696816,Guilford,CT,D72,134498,39030,312470,26777,95112,0
6438,41.455264,-72.504397,Haddam,CT,E72,144572,25639,173643,13340,27613,0
6441,41.467705,-72.582163,Higganum,CT,F72,186036,33632,129200,36849,182249,0
6442,41.341898,-72.433732,Ivoryton,CT,G72,374717,39974,114290,22177,90962,1
6443,41.344481,-72.624521,Madison,CT,H72,136442,24400,370511,30439,136134,0
6444,41.562671,-72.933271,Marion,CT,I72,276592,41282,195807,11481,131832,1
6447,41.636439,-72.454002,Marlborough,CT,J72,203387,46032,263175,41382,156916,1
6450,41.535812,-72.775686,Meriden,CT,K72,297352,37891,360909,26574,70591,1
6451,41.541906,-72.823409,Meriden,CT,L72,171241,39300,195046,38219,191928,0
6455,41.514163,-72.717844,Middlefield,CT,M72,100735,24652,290968,32743,159324,0
6456,41.51669,-72.553751,Middle Haddam,CT,N72,389405,39392,142457,23804,192884,1
6457,41.548611,-72.656784,Middletown,CT,O72,205188,12523,275444,19475,189957,1
6460,41.214266,-73.050812,Milford,CT,P72,115406,31975,204179,14062,175079,0
6461,41.239863,-73.075393,Milford,CT,Q72,151338,12912,209865,27324,44335,0
6467,41.567845,-72.899757,Milldale,CT,R72,276112,27551,313525,13917,144600,1
6468,41.339236,-73.222828,Monroe,CT,S72,263314,13581,276163,35514,125740,1
6469,41.510944,-72.443166,Moodus,CT,T72,256541,20734,237150,11949,170269,1
6470,41.395083,-73.317663,Newtown,CT,U72,327165,47248,159960,45438,158323,1
6471,41.332106,-72.780996,North Branford,CT,V72,371641,43372,353394,28692,20719,1
6472,41.382766,-72.775194,Northford,CT,W72,219200,24242,181952,41584,74603,1
6473,41.381459,-72.856369,North Haven,CT,X72,270229,39046,148433,35683,155716,1
6475,41.299897,-72.382734,Old Saybrook,CT,Y72,240141,20990,169136,28802,161599,1
6477,41.284951,-73.024637,Orange,CT,Z72,332236,36237,149085,11895,195227,1
6478,41.444001,-73.147999,Oxford,CT,A73,288445,22589,294431,21416,178677,1
6479,41.57477,-72.9119,Plantsville,CT,B73,339615,14306,191472,12231,82137,1
6480,41.598834,-72.589071,Portland,CT,C73,166612,12275,278783,14837,150280,0
6481,41.536736,-72.697937,Rockfall,CT,D73,217464,19537,326534,36362,199781,1
6482,41.408136,-73.242485,Sandy Hook,CT,E73,185226,41054,173718,37164,141734,0
6483,41.385122,-73.083525,Seymour,CT,F73,159768,34261,393537,20254,27809,0
6484,41.304515,-73.139041,Shelton,CT,G73,351253,31597,149055,17566,76169,1
6488,41.47598,-73.229692,Southbury,CT,H73,298550,26952,161685,28446,186825,1
6489,41.614169,-72.869926,Southington,CT,I73,189147,24460,170535,27612,184281,0
6492,41.458657,-72.804516,Wallingford,CT,J73,126458,13779,335538,45465,91620,0
6498,41.303695,-72.478017,Westbrook,CT,K73,253736,22900,126304,17750,46733,1
6510,41.306517,-72.926008,New Haven,CT,L73,260986,25179,343985,49944,143732,1
6511,41.31703,-72.927316,New Haven,CT,M73,100734,45247,372319,48005,112551,0
6512,41.278274,-72.875249,East Haven,CT,N73,253374,11531,245617,21955,25411,1
6513,41.316688,-72.870791,New Haven,CT,O73,105979,31181,311974,11829,157506,0
6514,41.376089,-72.943351,Hamden,CT,P73,225026,24071,131127,42362,108802,1
6515,41.328039,-72.97084,New Haven,CT,Q73,313515,10794,277918,17193,48153,1
6516,41.272573,-72.964967,West Haven,CT,R73,390333,18931,399930,34689,51895,1
6517,41.34944,-72.907149,Hamden,CT,S73,212196,21988,385508,14355,55949,1
6518,41.430832,-72.912021,Hamden,CT,T73,283530,34111,251384,41629,71218,1
6519,41.293934,-72.932028,New Haven,CT,U73,157627,39032,202709,30033,61870,0
6524,41.422964,-72.994187,Bethany,CT,V73,397018,22435,217351,38761,26938,1
6525,41.363538,-73.003892,Woodbridge,CT,W73,358126,41809,232770,40078,67115,1
6604,41.18292,-73.208027,Bridgeport,CT,X73,190055,31412,319076,44267,139648,0
6605,41.161599,-73.217622,Bridgeport,CT,Y73,243022,13327,350784,24644,44344,1
6606,41.21211,-73.206673,Bridgeport,CT,Z73,161156,44904,337594,14623,14417,0
6607,41.170744,-73.168038,Bridgeport,CT,A74,262899,49457,395515,15942,142150,1
6608,41.186475,-73.181251,Bridgeport,CT,B74,108754,33183,309329,24307,20470,0
6610,41.209283,-73.164603,Bridgeport,CT,C74,281517,37469,165663,22936,88277,1
6611,41.267861,-73.213691,Trumbull,CT,D74,118304,36157,384640,31312,179734,0
6612,41.264945,-73.300479,Easton,CT,E74,243514,23297,322677,15215,138591,1
6614,41.232466,-73.129873,Stratford,CT,F74,109083,42050,388805,18809,25605,0
6615,41.171614,-73.13216,Stratford,CT,G74,370641,39776,196421,44012,95755,1
6702,41.556461,-73.045886,Waterbury,CT,H74,294931,32977,327558,41726,21235,1
6704,41.588692,-73.03539,Waterbury,CT,I74,355247,32120,386004,37654,20533,1
6705,41.547103,-72.992727,Waterbury,CT,J74,331765,13192,373341,31310,40831,1
6706,41.532212,-73.025096,Waterbury,CT,K74,302371,43008,206311,46652,60172,1
6708,41.550872,-73.068653,Waterbury,CT,L74,206773,39974,255195,43086,141974,1
6710,41.569145,-73.045817,Waterbury,CT,M74,371980,35774,229763,22421,184976,1
6712,41.499247,-72.975634,Prospect,CT,N74,324844,29888,119990,38890,159974,1
6716,41.595705,-72.969384,Wolcott,CT,O74,319641,37365,236926,28029,65244,1
6750,41.723731,-73.268144,Bantam,CT,P74,357626,17170,328567,30861,199690,1
6751,41.635759,-73.211422,Bethlehem,CT,Q74,209120,44178,121599,27900,11029,1
6752,41.520294,-73.361093,Bridgewater,CT,R74,393336,37263,368563,32413,157067,1
6754,41.775423,-73.362996,Cornwall Bridge,CT,S74,299474,21855,130333,45700,188694,1
6755,41.650558,-73.479353,Gaylordsville,CT,T74,229062,24246,110752,32172,107881,1
6756,41.849537,-73.234002,Goshen,CT,U74,126004,37784,379798,28395,171306,0
6757,41.743606,-73.459799,Kent,CT,V74,209505,28947,323775,49818,128528,1
6758,41.673737,-73.245753,Lakeside,CT,W74,277615,36584,353741,38413,75562,1
6759,41.75364,-73.212028,Litchfield,CT,X74,232603,17082,280961,46516,153096,1
6762,41.530545,-73.121576,Middlebury,CT,Y74,224088,28119,199119,39482,192635,1
6763,41.694323,-73.209998,Morris,CT,Z74,364647,33651,125740,19873,108253,1
6770,41.488428,-73.053383,Naugatuck,CT,A75,162037,24361,131280,31929,20189,0
6776,41.60132,-73.422832,New Milford,CT,B75,306158,46715,237709,19538,108157,1
6777,41.691307,-73.334403,New Preston Marble Dale,CT,C75,281581,10649,270085,48340,156505,1
6778,41.71349,-73.111909,Northfield,CT,D75,398971,49363,281687,41435,159898,1
6779,41.596057,-73.081442,Oakville,CT,E75,294417,16627,261428,29527,124027,1
6782,41.651536,-73.042744,Plymouth,CT,F75,132265,43562,150878,39355,10234,0
6783,41.555501,-73.296015,Roxbury,CT,G75,303908,46804,109079,42122,190373,1
6784,41.576035,-73.491717,Sherman,CT,H75,308599,44286,207723,27318,171203,1
6785,41.695048,-73.464788,South Kent,CT,I75,305477,14471,311758,37635,89217,1
6786,41.672734,-73.018048,Terryville,CT,J75,337836,18705,269661,10696,33970,1
6787,41.67108,-73.085047,Thomaston,CT,K75,223806,13250,309734,28104,103421,1
6790,41.834052,-73.131413,Torrington,CT,L75,152879,30997,349820,22779,77165,0
6791,41.761345,-73.060443,Harwinton,CT,M75,148014,29520,155578,32430,117610,0
6793,41.633712,-73.288916,Washington,CT,N75,157130,17961,253167,38620,165421,0
6794,41.649454,-73.323557,Washington Depot,CT,O75,352154,45282,258189,46298,132935,1
6795,41.623892,-73.126195,Watertown,CT,P75,131311,12230,160398,22268,36029,0
6796,41.866034,-73.342084,West Cornwall,CT,Q75,224827,25553,381018,11929,43739,1
6798,41.561632,-73.206096,Woodbury,CT,R75,348820,46021,390392,15010,133052,1
6801,41.369778,-73.389503,Bethel,CT,S75,228200,45550,143327,36390,127067,1
6804,41.469885,-73.393667,Brookfield,CT,T75,205844,49464,101003,42457,77311,1
6807,41.056732,-73.592029,Cos Cob,CT,U75,184083,33373,295205,44780,58595,0
6810,41.374284,-73.457611,Danbury,CT,V75,284910,48355,135996,49522,100362,1
6811,41.422586,-73.478364,Danbury,CT,W75,271092,29542,313136,12516,12433,1
6812,41.480318,-73.486863,New Fairfield,CT,X75,160688,39945,218444,41268,104405,0
6820,41.076202,-73.48008,Darien,CT,Y75,301848,43756,255650,24067,110678,1
6824,41.173039,-73.280818,Fairfield,CT,Z75,299195,42072,186222,40710,61784,1
6825,41.196583,-73.243254,Fairfield,CT,A76,342971,34607,261552,14820,18158,1
6830,41.037605,-73.624339,Greenwich,CT,B76,155694,41058,191177,18637,67778,0
6831,41.088724,-73.658838,Greenwich,CT,C76,325006,44580,333011,29809,93603,1
6840,41.160393,-73.500124,New Canaan,CT,D76,367009,22265,245334,16224,126757,1
6850,41.126683,-73.447459,Norwalk,CT,E76,302585,28139,200630,48507,87568,1
6851,41.138233,-73.401526,Norwalk,CT,F76,211739,47886,150971,13201,164686,1
6853,41.066109,-73.437996,Norwalk,CT,G76,383879,31470,252100,20671,177128,1
6854,41.08391,-73.426615,Norwalk,CT,H76,341076,26199,268236,42067,196546,1
6855,41.08424,-73.394991,Norwalk,CT,I76,154383,42676,177221,48498,151712,0
6856,41.111223,-73.42086,Norwalk,CT,J76,288034,17933,121572,13831,129419,1
6870,41.024446,-73.57115,Old Greenwich,CT,K76,120997,45198,254499,14059,48505,0
6877,41.310803,-73.499837,Ridgefield,CT,L76,293271,33853,137383,20206,144553,1
6878,41.030093,-73.583719,Riverside,CT,M76,131668,44150,353589,26639,127985,0
6880,41.133275,-73.348699,Westport,CT,N76,110695,11439,276959,48570,72763,0
6883,41.22742,-73.366988,Weston,CT,O76,164291,36956,355715,36015,133277,0
6890,41.148535,-73.287843,Southport,CT,P76,128886,44661,126661,43973,55000,0
6896,41.305415,-73.392584,Redding,CT,Q76,287021,16037,114550,37653,174243,1
6897,41.211277,-73.440974,Wilton,CT,R76,152342,16246,197721,18688,62499,0
6901,41.053592,-73.538169,Stamford,CT,S76,233050,22582,277157,15403,129058,1
6902,41.059347,-73.544384,Stamford,CT,T76,146969,27028,283698,13286,15480,0
6903,41.136018,-73.571142,Stamford,CT,U76,241448,38947,303005,31557,22892,1
6905,41.088293,-73.542669,Stamford,CT,V76,348260,24272,339881,27847,62409,1
6906,41.071023,-73.522621,Stamford,CT,W76,235612,43121,179192,30004,181814,1
6907,41.100918,-73.520517,Stamford,CT,X76,331720,46018,395084,41239,64109,1
7001,40.582316,-74.271506,Avenel,NJ,Y76,223161,11581,260633,47702,81386,1
7002,40.662338,-74.110275,Bayonne,NJ,Z76,360191,34005,389737,11196,173343,1
7003,40.809128,-74.187155,Bloomfield,NJ,A77,325962,29206,164900,24092,146188,1
7004,40.882508,-74.304593,Fairfield,NJ,B77,272269,35545,131416,49455,108209,1
7005,40.932771,-74.417304,Boonton,NJ,C77,125052,22477,287734,21674,37954,0
7006,40.851187,-74.282865,Caldwell,NJ,D77,348047,42711,279095,29958,189552,1
7008,40.58379,-74.227457,Carteret,NJ,E77,189132,35332,264768,41681,53591,0
7009,40.858017,-74.229784,Cedar Grove,NJ,F77,115107,42916,241304,49125,69914,0
7010,40.822081,-73.987834,Cliffside Park,NJ,G77,201342,17490,166021,13899,92013,1
7011,40.878256,-74.144073,Clifton,NJ,H77,266641,49435,153828,24685,107539,1
7012,40.848398,-74.160266,Clifton,NJ,I77,216718,12252,207247,11669,34724,1
7013,40.869405,-74.173062,Clifton,NJ,J77,166100,29012,129349,49197,55068,0
7014,40.831339,-74.135419,Clifton,NJ,K77,285582,24883,360727,48267,12462,1
7016,40.656391,-74.30483,Cranford,NJ,L77,397786,35631,167440,46303,17476,1
7017,40.772072,-74.207103,East Orange,NJ,M77,125888,18785,170518,32113,151065,0
7018,40.755897,-74.217961,East Orange,NJ,N77,355792,23806,118978,18639,76902,1
7020,40.823877,-73.974152,Edgewater,NJ,O77,117953,22412,360353,21593,80917,0
7021,40.828127,-74.276197,Essex Fells,NJ,P77,394105,23939,250301,21446,11160,1
7022,40.821054,-74.003061,Fairview,NJ,Q77,323965,47993,165693,44541,59742,1
7023,40.6417,-74.385676,Fanwood,NJ,R77,340195,34342,178508,12936,120756,1
7024,40.85064,-73.971007,Fort Lee,NJ,S77,187986,29426,103692,29116,47993,0
7026,40.879797,-74.10825,Garfield,NJ,T77,290198,35652,243666,25556,24567,1
7027,40.651249,-74.323137,Garwood,NJ,U77,199118,16357,135542,34393,156328,0
7028,40.804798,-74.204569,Glen Ridge,NJ,V77,182410,30186,120540,27479,58607,0
7029,40.743595,-74.154913,Harrison,NJ,W77,312444,15359,233002,43689,113130,1
7030,40.745268,-74.032021,Hoboken,NJ,X77,190891,29731,257220,33569,92415,0
7031,40.786256,-74.12622,North Arlington,NJ,Y77,149662,40479,326980,43905,85746,0
7032,40.752323,-74.12309,Kearny,NJ,Z77,367989,33746,254668,16561,28531,1
7033,40.67742,-74.289341,Kenilworth,NJ,A78,121755,34884,126802,46598,126385,0
7034,40.87948,-74.380104,Lake Hiawatha,NJ,B78,136514,11959,345565,18774,30514,0
7035,40.927501,-74.308334,Lincoln Park,NJ,C78,113642,38899,257970,45043,45759,0
7036,40.62523,-74.237823,Linden,NJ,D78,165682,40627,135229,49782,52645,0
